run_type,input_file,input_size,CLI_Flags,hashing_method,mod_value,bucket_size,strategy,c1,c2,collisions,primary_collisions,secondary_collisions,comparisons,insertions,load_factor,execution_time_sec,memory_usage_bytes,input_type
manual_div113_quadratic_c10_025_b1,input_36.txt,36,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,1,quadratic,1.0,0.25,,,,41.0,36.0,0.3,0.0002188,0,normal
manual_div113_quadratic_c15_05_b1,input_36.txt,36,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,113.0,1,quadratic,1.5,0.5,9.0,6.0,3.0,45.0,36.0,0.3,0.0002601,0,normal
manual_div113_quadratic_c15_075_b1,input_36.txt,36,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,113.0,1,quadratic,1.5,0.75,11.0,6.0,5.0,47.0,36.0,0.3,0.0004065,0,normal
manual_div113_quadratic_c15_025_b1,input_36.txt,36,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,113.0,1,quadratic,1.5,0.25,,,,41.0,36.0,0.3,0.0003435,0,normal
manual_div113_linear_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy linear,division,113.0,3,linear,,,,,,41.0,36.0,0.3,0.000658,0,normal
manual_div113_quadratic_c05_05_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,3,quadratic,0.5,0.5,,,,41.0,36.0,0.3,0.0004877,0,normal
manual_div113_quadratic_c05_075_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,113.0,3,quadratic,0.5,0.75,,,,41.0,36.0,0.3,0.0007379,0,normal
manual_div113_quadratic_c05_025_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,113.0,3,quadratic,0.5,0.25,15.0,6.0,9.0,51.0,36.0,0.3,0.0002668,0,normal
manual_div113_quadratic_c10_05_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,113.0,3,quadratic,1.0,0.5,,,,41.0,36.0,0.3,0.0003339,0,normal
manual_div113_quadratic_c10_075_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,113.0,3,quadratic,1.0,0.75,,,,41.0,36.0,0.3,0.0005136,0,normal
manual_div113_quadratic_c10_025_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,3,quadratic,1.0,0.25,,,,41.0,36.0,0.3,0.0005068,0,normal
manual_div113_quadratic_c15_05_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,113.0,3,quadratic,1.5,0.5,9.0,6.0,3.0,45.0,36.0,0.3,0.000545,0,normal
manual_div113_quadratic_c15_075_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,113.0,3,quadratic,1.5,0.75,11.0,6.0,5.0,47.0,36.0,0.3,0.001005,0,normal
manual_div113_quadratic_c15_025_b3,input_36.txt,36,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,113.0,3,quadratic,1.5,0.25,,,,41.0,36.0,0.3,0.0004853,0,normal
manual_div127_linear_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy linear,division,127.0,1,linear,,,8.0,7.0,1.0,44.0,36.0,0.3,0.0005522,0,normal
manual_div127_quadratic_c05_05_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,1,quadratic,0.5,0.5,9.0,7.0,2.0,45.0,36.0,0.3,0.000507,0,normal
manual_div127_quadratic_c05_075_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,127.0,1,quadratic,0.5,0.75,8.0,7.0,1.0,44.0,36.0,0.3,0.0004217,0,normal
manual_div127_quadratic_c05_025_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,127.0,1,quadratic,0.5,0.25,12.0,6.0,6.0,48.0,36.0,0.3,0.000268,0,normal
manual_div127_quadratic_c10_05_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,127.0,1,quadratic,1.0,0.5,8.0,7.0,1.0,44.0,36.0,0.3,0.0004628,0,normal
manual_div127_quadratic_c10_075_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,127.0,1,quadratic,1.0,0.75,8.0,7.0,1.0,44.0,36.0,0.3,0.0004035,0,normal
manual_div127_quadratic_c10_025_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,127.0,1,quadratic,1.0,0.25,9.0,7.0,2.0,45.0,36.0,0.3,0.0002989,0,normal
manual_div127_quadratic_c15_05_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,127.0,1,quadratic,1.5,0.5,,,,42.0,36.0,0.3,0.0004215,0,normal
manual_div127_quadratic_c15_075_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,127.0,1,quadratic,1.5,0.75,,,,42.0,36.0,0.3,0.0004355,0,normal
manual_div127_quadratic_c15_025_b1,input_36.txt,36,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,127.0,1,quadratic,1.5,0.25,8.0,7.0,1.0,44.0,36.0,0.3,0.0006042,0,normal
manual_div127_linear_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy linear,division,127.0,3,linear,,,8.0,7.0,1.0,44.0,36.0,0.3,0.0005353,0,normal
manual_div127_quadratic_c05_05_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,3,quadratic,0.5,0.5,9.0,7.0,2.0,45.0,36.0,0.3,0.0003956,0,normal
manual_div127_quadratic_c05_075_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,127.0,3,quadratic,0.5,0.75,8.0,7.0,1.0,44.0,36.0,0.3,0.0004391,0,normal
manual_div127_quadratic_c05_025_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,127.0,3,quadratic,0.5,0.25,12.0,6.0,6.0,48.0,36.0,0.3,0.0005081,0,normal
manual_div127_quadratic_c10_05_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,127.0,3,quadratic,1.0,0.5,8.0,7.0,1.0,44.0,36.0,0.3,0.0005521,0,normal
manual_div127_quadratic_c10_075_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,127.0,3,quadratic,1.0,0.75,8.0,7.0,1.0,44.0,36.0,0.3,0.0003965,0,normal
manual_div127_quadratic_c10_025_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,127.0,3,quadratic,1.0,0.25,9.0,7.0,2.0,45.0,36.0,0.3,0.000234,0,normal
manual_div127_quadratic_c15_05_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,127.0,3,quadratic,1.5,0.5,,,,42.0,36.0,0.3,0.001088,0,normal
manual_div127_quadratic_c15_075_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,127.0,3,quadratic,1.5,0.75,,,,42.0,36.0,0.3,0.0009369,0,normal
manual_div127_quadratic_c15_025_b3,input_36.txt,36,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,127.0,3,quadratic,1.5,0.25,8.0,7.0,1.0,44.0,36.0,0.3,0.0005373,0,normal
manual_div41_linear_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy linear,division,41.0,1,linear,,,75.0,15.0,60.0,111.0,36.0,0.3,0.0003056,0,normal
manual_div41_quadratic_c05_05_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,1,quadratic,0.5,0.5,48.0,17.0,31.0,84.0,36.0,0.3,0.0004307,0,normal
manual_div41_quadratic_c05_075_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,41.0,1,quadratic,0.5,0.75,31.0,14.0,17.0,67.0,36.0,0.3,0.0004905,0,normal
manual_div41_quadratic_c05_025_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,41.0,1,quadratic,0.5,0.25,61.0,17.0,44.0,97.0,36.0,0.3,0.0007967,0,normal
manual_div41_quadratic_c10_05_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,41.0,1,quadratic,1.0,0.5,39.0,15.0,24.0,75.0,36.0,0.3,0.0003937,0,normal
manual_div41_quadratic_c10_075_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,41.0,1,quadratic,1.0,0.75,41.0,17.0,24.0,77.0,36.0,0.3,0.0004143,0,normal
manual_div41_quadratic_c10_025_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,41.0,1,quadratic,1.0,0.25,47.0,14.0,33.0,83.0,36.0,0.3,0.0003956,0,normal
manual_div41_quadratic_c15_05_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,41.0,1,quadratic,1.5,0.5,35.0,16.0,19.0,71.0,36.0,0.3,0.00112,0,normal
manual_div41_quadratic_c15_075_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,41.0,1,quadratic,1.5,0.75,39.0,17.0,22.0,75.0,36.0,0.3,0.000272,0,normal
manual_div41_quadratic_c15_025_b1,input_36.txt,36,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,41.0,1,quadratic,1.5,0.25,42.0,15.0,27.0,78.0,36.0,0.3,0.0003887,0,normal
manual_div41_linear_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy linear,division,41.0,3,linear,,,75.0,15.0,60.0,111.0,36.0,0.3,0.0007089,0,normal
manual_div41_quadratic_c05_05_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,3,quadratic,0.5,0.5,48.0,17.0,31.0,84.0,36.0,0.3,0.000778,0,normal
manual_div41_quadratic_c05_075_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,41.0,3,quadratic,0.5,0.75,31.0,14.0,17.0,67.0,36.0,0.3,0.0003554,0,normal
manual_div41_quadratic_c05_025_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,41.0,3,quadratic,0.5,0.25,61.0,17.0,44.0,97.0,36.0,0.3,0.0002945,0,normal
manual_div41_quadratic_c10_05_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,41.0,3,quadratic,1.0,0.5,39.0,15.0,24.0,75.0,36.0,0.3,0.0003118,0,normal
manual_div41_quadratic_c10_075_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,41.0,3,quadratic,1.0,0.75,41.0,17.0,24.0,77.0,36.0,0.3,0.0003244,0,normal
manual_div41_quadratic_c10_025_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,41.0,3,quadratic,1.0,0.25,47.0,14.0,33.0,83.0,36.0,0.3,0.0005312,0,normal
manual_div41_quadratic_c15_05_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,41.0,3,quadratic,1.5,0.5,35.0,16.0,19.0,71.0,36.0,0.3,0.0004759,0,normal
manual_div41_quadratic_c15_075_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,41.0,3,quadratic,1.5,0.75,39.0,17.0,22.0,75.0,36.0,0.3,0.0007117,0,normal
manual_div41_quadratic_c15_025_b3,input_36.txt,36,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,41.0,3,quadratic,1.5,0.25,42.0,15.0,27.0,78.0,36.0,0.3,0.0004238,0,normal
manual_custom_linear_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy linear,custom,,1,linear,,,,,,37.0,36.0,0.3,0.000388,0,normal
manual_custom_chaining_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy chaining,custom,,1,chaining,,,1.0,,,1.0,36.0,0.3,0.0003974,0,normal
manual_custom_quadratic_c05_05_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,custom,,1,quadratic,0.5,0.5,,,,37.0,36.0,0.3,0.002037,0,normal
manual_custom_quadratic_c05_10_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 1.0,custom,,1,quadratic,0.5,1.0,,,,37.0,36.0,0.3,0.0004593,0,normal
manual_custom_quadratic_c05_025_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,custom,,1,quadratic,0.5,0.25,2.0,1.0,1.0,38.0,36.0,0.3,0.0008624,0,normal
manual_custom_quadratic_c10_05_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,custom,,1,quadratic,1.0,0.5,,,,37.0,36.0,0.3,0.0004399,0,normal
manual_custom_quadratic_c10_10_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 1.0 --c2 1.0,custom,,1,quadratic,1.0,1.0,,,,37.0,36.0,0.3,0.0005354,0,normal
manual_custom_quadratic_c10_025_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,custom,,1,quadratic,1.0,0.25,,,,37.0,36.0,0.3,0.0003893,0,normal
manual_custom_quadratic_c15_05_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,custom,,1,quadratic,1.5,0.5,,,,37.0,36.0,0.3,0.000457,0,normal
manual_custom_quadratic_c15_10_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 1.5 --c2 1.0,custom,,1,quadratic,1.5,1.0,,,,37.0,36.0,0.3,0.0005397,0,normal
manual_custom_quadratic_c15_025_b1,input_36.txt,36,--hashing custom --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,custom,,1,quadratic,1.5,0.25,,,,37.0,36.0,0.3,0.0003355,0,normal
manual_custom_linear_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy linear,custom,,3,linear,,,,,,37.0,36.0,0.3,0.0007287,0,normal
manual_custom_chaining_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy chaining,custom,,3,chaining,,,1.0,,,1.0,36.0,0.3,0.0007721,0,normal
manual_custom_quadratic_c05_05_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,custom,,3,quadratic,0.5,0.5,,,,37.0,36.0,0.3,0.0004783,0,normal
manual_custom_quadratic_c05_10_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 1.0,custom,,3,quadratic,0.5,1.0,,,,37.0,36.0,0.3,0.000316,0,normal
manual_custom_quadratic_c05_025_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,custom,,3,quadratic,0.5,0.25,2.0,1.0,1.0,38.0,36.0,0.3,0.0006042,0,normal
manual_custom_quadratic_c10_05_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,custom,,3,quadratic,1.0,0.5,,,,37.0,36.0,0.3,0.0004107,0,normal
manual_custom_quadratic_c10_10_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 1.0,custom,,3,quadratic,1.0,1.0,,,,37.0,36.0,0.3,0.0004206,0,normal
manual_custom_quadratic_c10_025_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,custom,,3,quadratic,1.0,0.25,,,,37.0,36.0,0.3,0.0003008,0,normal
manual_custom_quadratic_c15_05_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,custom,,3,quadratic,1.5,0.5,,,,37.0,36.0,0.3,0.0004193,0,normal
manual_custom_quadratic_c15_10_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 1.0,custom,,3,quadratic,1.5,1.0,,,,37.0,36.0,0.3,0.0004046,0,normal
manual_custom_quadratic_c15_025_b3,input_36.txt,36,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,custom,,3,quadratic,1.5,0.25,,,,37.0,36.0,0.3,0.0004878,0,normal
scheme_1,input_84.txt,84,--hashing division --mod 120 --bucket 1 --strategy linear,division,120.0,1,linear,,,78.0,28.0,50.0,162.0,84.0,0.7,0.0006795,0,normal
scheme_2,input_84.txt,84,--hashing division --mod 120 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,120.0,1,quadratic,0.5,0.5,62.0,29.0,33.0,146.0,84.0,0.7,0.0009186,0,normal
scheme_3,input_84.txt,84,--hashing division --mod 120 --bucket 1 --strategy chaining,division,120.0,1,chaining,,,25.0,,,30.0,84.0,0.7,0.000475,0,normal
scheme_4,input_84.txt,84,--hashing division --mod 127 --bucket 1 --strategy linear,division,127.0,1,linear,,,92.0,35.0,57.0,176.0,84.0,0.7,0.0008016,0,normal
scheme_5,input_84.txt,84,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,1,quadratic,0.5,0.5,97.0,34.0,63.0,181.0,84.0,0.7,0.0009564,0,normal
scheme_6,input_84.txt,84,--hashing division --mod 127 --bucket 1 --strategy chaining,division,127.0,1,chaining,,,23.0,,,28.0,84.0,0.7,0.001862,0,normal
scheme_7,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy linear,division,113.0,1,linear,,,105.0,38.0,67.0,189.0,84.0,0.7,0.0004615,0,normal
scheme_8,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,1,quadratic,0.5,0.5,75.0,36.0,39.0,159.0,84.0,0.7,0.0005929,0,normal
scheme_9,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy chaining,division,113.0,1,chaining,,,26.0,,,31.0,84.0,0.7,0.0007513,0,normal
scheme_10,input_84.txt,84,--hashing division --mod 41 --bucket 3 --strategy linear,division,41.0,3,linear,,,1976.0,63.0,1913.0,2060.0,84.0,0.7,0.001364,0,normal
scheme_11,input_84.txt,84,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,3,quadratic,0.5,0.5,423.0,63.0,360.0,507.0,84.0,0.7,0.0005942,0,normal
scheme_12,input_84.txt,84,--hashing custom --bucket 1 --strategy linear,custom,,1,linear,,,48.0,23.0,25.0,132.0,84.0,0.7,0.0008342,0,normal
scheme_13,input_84.txt,84,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,custom,,1,quadratic,0.5,0.5,50.0,23.0,27.0,134.0,84.0,0.7,0.0007043,0,normal
scheme_14,input_84.txt,84,--hashing custom --bucket 1 --strategy chaining,custom,,1,chaining,,,19.0,,,22.0,84.0,0.7,0.0004059,0,normal
manual_div113_linear_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy linear,division,113.0,1,linear,,,105.0,38.0,67.0,189.0,84.0,0.7,0.0005969,0,normal
manual_div113_quadratic_c05_05_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,1,quadratic,0.5,0.5,75.0,36.0,39.0,159.0,84.0,0.7,0.0005594,0,normal
manual_div113_quadratic_c05_075_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,113.0,1,quadratic,0.5,0.75,75.0,36.0,39.0,159.0,84.0,0.7,0.0002912,0,normal
manual_div113_quadratic_c05_025_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,113.0,1,quadratic,0.5,0.25,93.0,33.0,60.0,177.0,84.0,0.7,0.0004957,0,normal
manual_div113_quadratic_c10_05_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,113.0,1,quadratic,1.0,0.5,60.0,34.0,26.0,144.0,84.0,0.7,0.0007179,0,normal
manual_div113_quadratic_c10_075_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,113.0,1,quadratic,1.0,0.75,64.0,35.0,29.0,148.0,84.0,0.7,0.0008361,0,normal
manual_div113_quadratic_c10_025_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,1,quadratic,1.0,0.25,72.0,35.0,37.0,156.0,84.0,0.7,0.0008458,0,normal
manual_div113_quadratic_c15_05_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,113.0,1,quadratic,1.5,0.5,70.0,35.0,35.0,154.0,84.0,0.7,0.0006317,0,normal
manual_div113_quadratic_c15_075_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,113.0,1,quadratic,1.5,0.75,55.0,33.0,22.0,139.0,84.0,0.7,0.0003314,0,normal
manual_div113_quadratic_c15_025_b1,input_84.txt,84,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,113.0,1,quadratic,1.5,0.25,65.0,35.0,30.0,149.0,84.0,0.7,0.003241,0,normal
manual_div113_linear_b3,input_84.txt,84,--hashing division --mod 113 --bucket 3 --strategy linear,division,113.0,3,linear,,,105.0,38.0,67.0,189.0,84.0,0.7,0.0004834,0,normal
manual_div113_quadratic_c05_05_b3,input_84.txt,84,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,3,quadratic,0.5,0.5,75.0,36.0,39.0,159.0,84.0,0.7,0.0004033,0,normal
manual_div113_quadratic_c05_075_b3,input_84.txt,84,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,113.0,3,quadratic,0.5,0.75,75.0,36.0,39.0,159.0,84.0,0.7,0.0006103,0,normal
manual_div113_quadratic_c05_025_b3,input_84.txt,84,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,113.0,3,quadratic,0.5,0.25,93.0,33.0,60.0,177.0,84.0,0.7,0.0007439,0,normal
manual_div113_quadratic_c10_05_b3,input_84.txt,84,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,113.0,3,quadratic,1.0,0.5,60.0,34.0,26.0,144.0,84.0,0.7,0.0005087,0,normal
manual_div113_quadratic_c10_075_b3,input_84.txt,84,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,113.0,3,quadratic,1.0,0.75,64.0,35.0,29.0,148.0,84.0,0.7,0.0003543,0,normal
manual_div113_quadratic_c10_025_b3,input_84.txt,84,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,3,quadratic,1.0,0.25,72.0,35.0,37.0,156.0,84.0,0.7,0.0005975,0,normal
